income,race,marital_status,loan_approved
61.51688097857365,White,Divorced,1
47.801483237445694,Asian,Single,1
48.3484706857136,Black,Married,0
23.724696023925727,Asian,Single,0
94.4731167956066,Asian,Single,1
43.27482659973815,Hispanic,Single,0
60.88667580104194,Hispanic,Married,1
15.062517400355652,Asian,Divorced,0
43.61783425657016,Hispanic,Single,0
35.63522858492703,Asian,Married,0
46.84945002008305,White,Single,0
32.232932523827515,White,Divorced,1
47.49408417381642,Hispanic,Married,1
61.370673732614726,Black,Divorced,1
55.27544848143981,Hispanic,Divorced,0
70.90521340301045,Asian,Divorced,1
35.20244596524841,White,Divorced,1
39.77198453375639,Other,Single,0
78.02874947472048,Hispanic,Single,1
45.0023225639169,Other,Single,0
53.962912424918045,Other,Divorced,1
32.24829121809452,Hispanic,Married,0
35.5056505107885,Other,Single,1
45.62261746867995,Hispanic,Single,0
34.83907545378007,Black,Married,1
55.470899973545016,White,Married,1
46.12789510998516,Black,Single,0
42.291528070968724,Black,Married,1
36.38310944957782,White,Single,1
45.29962187774906,Black,Married,0
40.17836740687508,White,Divorced,1
48.60973331137416,Black,Married,0
46.24308443191069,White,Married,1
46.66654151097978,Hispanic,Divorced,0
74.7573871217128,Asian,Divorced,0
60.23150534981469,White,Single,0
54.41840026102711,Asian,Married,1
23.8797344685952,White,Single,0
23.14919119452538,White,Single,1
55.32491840312014,Black,Single,0
69.47213096091906,Other,Married,0
37.617774291848086,Hispanic,Married,0
40.869038572761106,Asian,Married,1
40.6394149161382,Other,Married,1
54.68309572799468,Other,Married,1
49.765395217988626,Other,Married,1
41.131158423846124,White,Divorced,1
57.2474325167052,Hispanic,Married,0
42.409044908113366,Other,Single,0
69.58708771230381,Hispanic,Divorced,1
49.906539447388674,Asian,Single,1
39.895887804204165,Hispanic,Married,0
62.810131288368176,Asian,Single,1
47.08381654632095,Asian,Divorced,0
28.391020222361988,Other,Single,1
29.327066030024156,Asian,Divorced,1
47.838346881077314,Asian,Married,0
17.309096204605837,White,Divorced,1
61.71052692269752,Asian,Married,0
45.75447982638258,Other,Divorced,0
31.08356779940807,Other,Single,0
52.23028084181315,Asian,Single,1
73.51973228783561,Black,Married,1
27.374644594593047,White,Single,1
52.94037688657348,Asian,Single,1
61.75850394249754,Other,Married,1
39.59327680194917,Black,Divorced,0
57.634460738296845,Other,Single,1
51.263354002396326,Hispanic,Single,0
45.6816680798095,Black,Single,0
39.84920737611158,Hispanic,Divorced,0
50.430854772840576,Hispanic,Divorced,0
60.45900459999229,Black,Divorced,0
37.380482329686714,Other,Single,0
70.45357642722196,Other,Married,1
31.02124302035125,Asian,Divorced,0
30.310704205317684,Hispanic,Married,0
78.05660897645268,Hispanic,Married,0
17.01724490213314,Hispanic,Single,0
64.72704620632751,Hispanic,Divorced,1
60.76869453704296,Other,Divorced,0
59.59747878936319,Other,Married,1
70.02560208860719,Black,Divorced,1
45.69358324299662,Asian,Single,1
38.01579408842412,Asian,Single,1
104.71326540296154,Black,Married,0
34.203732844854315,White,Divorced,1
54.34788915933303,White,Divorced,0
51.78976447462778,Hispanic,Married,1
50.00403574061919,Black,Single,1
54.186843125250405,Black,Divorced,1
53.18592637901556,White,Married,1
54.55352418240522,White,Single,1
34.12933545429411,Hispanic,Divorced,0
52.06519315755429,Other,Married,1
53.757108357937206,White,Single,1
59.67605661029609,Asian,Married,1
48.90133701264042,Other,Single,0
32.75808380720993,White,Married,1
43.41084138244226,White,Divorced,1
17.823850592319936,Hispanic,Single,0
9.743247568273734,Hispanic,Married,0
46.69463966652227,Black,Divorced,0
54.50380285441636,White,Single,1
33.864536077423274,White,Married,1
33.67445588463485,Hispanic,Single,0
65.1128495625992,Asian,Single,1
39.440569456890024,Black,Divorced,0
48.939953922663825,White,Married,1
62.60428007545161,Black,Married,0
45.932906036275234,White,Single,1
41.3814613395796,Asian,Married,1
58.22961797536221,White,Divorced,1
67.95782049510291,Hispanic,Married,1
52.23887193529349,White,Married,1
43.839925371673715,Other,Single,1
64.67444776412917,Other,Divorced,1
58.23580641627918,Hispanic,Divorced,0
40.829179315721824,Hispanic,Divorced,0
36.3978940660402,Asian,Divorced,0
59.30354891547144,Hispanic,Divorced,0
54.36988866108446,White,Married,1
45.34453627906398,Asian,Single,0
74.72921816879514,Black,Married,0
43.445932571761034,Asian,Divorced,1
52.436710367071626,White,Divorced,1
53.719613339528344,Hispanic,Single,0
42.05346154213028,Other,Married,0
50.24197538092804,Other,Single,1
46.91202380462958,Hispanic,Single,0
56.78837934842167,Asian,Divorced,1
67.30653856531823,Asian,Divorced,1
65.46393483568781,Other,Divorced,0
28.34646758916598,Hispanic,Divorced,0
73.06529367690817,Hispanic,Married,1
57.50185411841565,Hispanic,Married,1
45.27341399686943,Other,Divorced,0
21.434957851451784,Asian,Single,1
39.65826028829713,Black,Single,0
15.385311173848685,Black,Divorced,0
62.11710450395354,White,Divorced,1
46.73435786919649,Other,Married,1
49.56986489833462,Hispanic,Single,0
59.983000361045846,Asian,Single,1
62.55329626974532,Other,Married,1
36.00108800548382,Other,Single,0
60.51554659512707,Asian,Divorced,1
31.3270950571083,Hispanic,Single,0
34.36942416523618,Hispanic,Single,1
50.62772356388042,White,Divorced,1
43.18146559256852,White,Divorced,0
18.680657291127726,Black,Married,1
64.40629664355116,Other,Divorced,1
45.605197148021645,Hispanic,Single,0
43.46516549020764,Other,Married,1
42.27507749771884,Asian,Married,0
64.35718939753112,Hispanic,Single,1
73.88404612893949,Asian,Married,1
35.771375492643635,Asian,Married,0
44.84005184743747,Other,Divorced,0
67.00804704168561,Other,Divorced,0
32.78228396380079,Asian,Single,0
48.8799009625809,Black,Divorced,0
28.819935041172325,Asian,Married,1
44.14095257267551,Asian,Single,0
33.97494168808951,White,Married,0
35.825912038069546,Other,Married,1
41.22276273144291,Hispanic,Divorced,0
84.09486717633057,Black,Married,0
48.95622951631325,White,Married,1
44.3742263096922,Asian,Married,1
34.98210041549518,Other,Married,1
29.943101066781626,Other,Divorced,1
50.58771654911484,Other,Divorced,0
68.87815546680004,Asian,Divorced,1
67.70372772172047,Other,Married,1
66.86321660503637,Other,Divorced,0
44.4168044919903,White,Married,1
46.236382338033735,Other,Divorced,0
61.05658653938206,Black,Divorced,0
61.44100655827972,Asian,Single,1
32.05438156560286,Hispanic,Single,1
42.44885050722886,Hispanic,Divorced,0
63.954958353956215,White,Married,1
37.20937244252655,White,Divorced,1
43.04833996153964,Other,Married,1
63.76659347530378,Asian,Married,1
74.91089677412539,Asian,Married,1
67.67521554949111,Black,Divorced,0
69.76533377384958,White,Married,1
42.18515142042214,Hispanic,Divorced,0
52.86569140814551,Other,Single,1
47.648081077593396,Asian,Single,1
43.939584517000846,Asian,Divorced,0
47.982075874487784,Black,Divorced,0
57.50637906539921,Other,Divorced,0
51.494932757896606,Hispanic,Divorced,1
58.021882238855625,Hispanic,Single,0
45.26252025603658,White,Married,0
31.463381368884036,White,Divorced,0
9.29672733274482,Asian,Married,0
54.59566961063221,Asian,Divorced,1
48.891933356323975,Asian,Married,1
36.66377153601892,Black,Single,0
26.84604257270978,White,Single,0
60.211749756131546,White,Married,1
38.5615052634366,Black,Divorced,0
54.482498074816675,Asian,Married,1
56.25971995216815,Other,Single,1
37.80271013239897,Black,Married,1
67.34700890920679,Other,Single,1
42.441943972562626,Black,Single,1
32.49562674372133,Hispanic,Divorced,0
74.1285271488304,Black,Married,0
61.121497814892514,Other,Divorced,1
28.681350761822856,Black,Married,0
36.70013804647165,White,Married,1
61.84651282061215,Other,Divorced,0
74.34847650713674,Other,Divorced,1
37.274561621985036,White,Married,1
43.144937511531495,Hispanic,Married,0
25.522808300435916,Other,Married,0
44.28625687324674,Black,Divorced,0
76.85241625999186,Hispanic,Single,1
71.23568719322176,Other,Single,1
42.15891630617752,Black,Single,0
48.23125977644044,Hispanic,Single,0
50.99900220994789,White,Single,1
28.11621867788422,Hispanic,Single,0
56.98446528671052,Asian,Divorced,0
44.465121886383024,White,Divorced,0
63.71544031130689,Other,Divorced,0
32.568266622252814,Asian,Single,0
46.99640395951794,White,Divorced,0
54.120678336229574,Hispanic,Single,0
40.72179668645389,White,Married,0
51.38681140350189,Hispanic,Married,0
66.98728738861243,Black,Married,1
41.0914953047286,Other,Married,1
38.37715095383238,Other,Divorced,0
44.94104427645121,Asian,Married,0
56.0402201716431,Other,Married,1
26.03912744499291,Hispanic,Married,0
49.72308748445881,White,Single,1
72.76732743028958,Other,Divorced,1
47.14925014802638,Asian,Divorced,1
45.926730805463855,Hispanic,Single,0
72.00157984026896,White,Married,1
46.760329127022054,White,Married,0
50.61880708558142,White,Single,1
40.84990678863139,Asian,Married,1
72.60270480553594,Other,Divorced,1
65.43616012395849,Black,Married,1
53.95960926915892,Hispanic,Married,1
59.27677963256672,Other,Married,1
54.333292635337905,Asian,Single,1
77.64026748901456,Other,Married,1
36.14765063624944,Black,Divorced,0
76.70770690935554,Hispanic,Divorced,0
24.41873544836685,Other,Single,0
36.59205332065409,Asian,Married,1
48.590338747644985,Asian,Single,0
45.87264612490838,Asian,Single,0
27.83760403663095,Asian,Single,1
40.32468821120545,Asian,Married,1
52.50888579891535,White,Single,0
59.930067553497075,Other,Divorced,1
62.88498948072564,Black,Divorced,0
31.73277535927939,White,Single,1
57.60475768096684,Hispanic,Married,1
25.325872933262715,White,Married,0
74.50058453342979,Hispanic,Divorced,1
68.81236373141903,White,Married,1
60.293866214893534,Hispanic,Single,1
38.37072357668313,Other,Divorced,0
55.53747727935435,Other,Married,1
44.192841712132555,White,Married,0
55.99263055606662,Asian,Divorced,0
75.7548170543335,White,Divorced,1
49.62291210058013,Black,Divorced,0
66.6548918774595,White,Married,1
35.549107586735204,White,Single,1
39.12276796901031,White,Single,1
42.54484573905884,White,Single,0
65.61653167612542,Other,Married,1
56.00521907681341,Asian,Divorced,1
25.71919746369002,Other,Divorced,1
34.502870427408695,Asian,Single,1
49.300865456810044,White,Single,0
61.200564863096574,White,Divorced,1
54.294688871225915,Black,Divorced,0
79.45897200604834,White,Single,1
43.320185950181084,Black,Married,0
85.65852480466489,Asian,Married,1
55.90261836409063,Other,Single,1
51.914865012567994,White,Single,1
22.51371004542907,Asian,Single,0
36.28126418760675,Hispanic,Married,0
69.17762958376815,Black,Divorced,0
39.40906816027415,Other,Married,0
67.63812748711499,Hispanic,Married,0
35.2131345238798,Other,Married,1
44.03822307111832,Other,Divorced,1
56.92464636153925,Hispanic,Married,1
39.426905214715845,Black,Married,0
53.18817805023166,Other,Married,1
47.55551218219709,Other,Single,1
56.72594031025719,Hispanic,Married,0
60.82505556085323,White,Single,0
69.86956438177006,Other,Single,1
59.08010143694749,Black,Single,1
57.12619669497416,White,Single,1
29.822161353003274,Other,Divorced,0
62.30404391745436,Hispanic,Married,0
61.602492976655924,Black,Single,0
63.76481604995674,Other,Divorced,1
58.64310052370264,Asian,Married,1
26.314082478064673,Hispanic,Single,0
69.12233044049943,Black,Married,1
67.87823825271948,White,Divorced,1
54.300943078536356,Hispanic,Single,1
73.6411223701327,Black,Divorced,1
69.0822648139371,White,Single,1
50.173493468067484,Hispanic,Married,0
39.561322131489646,Other,Married,0
55.59661574860437,White,Divorced,1
74.92853406479462,Other,Single,0
44.11645178813481,Other,Single,0
58.19497131423221,White,Divorced,1
41.362549623849496,Other,Married,0
48.22301681645794,Other,Married,1
51.05971573557433,Black,Single,0
61.867009556436095,Asian,Single,0
60.132794378135586,Black,Single,1
64.70782006444372,Asian,Single,1
76.46978505611514,White,Single,1
50.48460163790474,Hispanic,Single,0
59.96047484277137,Other,Divorced,1
36.2863088493303,Other,Divorced,0
24.00269557152323,Asian,Single,0
73.73543162747484,Black,Divorced,0
65.03140651473485,Asian,Divorced,1
65.38869538455769,White,Single,1
43.575360845439015,Other,Divorced,0
44.52227315983212,Hispanic,Single,0
76.75767517639193,Hispanic,Married,0
37.201800586253256,Asian,Married,1
50.724721794032725,White,Married,1
54.90565995824893,Asian,Divorced,1
47.17822802241562,Black,Single,0
49.443468904510404,White,Divorced,1
53.34851529901555,Black,Divorced,0
36.475613811648415,Hispanic,Divorced,0
65.57538945082395,Other,Married,1
49.39761422642192,White,Single,1
49.18566275242874,Asian,Divorced,0
33.624611464277294,Hispanic,Single,0
67.07580209584651,Other,Divorced,1
36.529156158208345,Other,Single,0
55.303569121781116,Asian,Divorced,1
27.52595948652967,Hispanic,Married,0
51.492787239291445,Hispanic,Single,1
47.27677394194948,Black,Divorced,1
71.16489580477644,Other,Single,1
62.29757293790808,White,Single,1
52.544292387033735,White,Married,1
52.54844577014896,Asian,Divorced,1
28.834898485917716,Hispanic,Divorced,0
37.767505660270906,Other,Married,1
34.54653303486591,Hispanic,Divorced,0
6.913144528479562,White,Divorced,0
71.44103185986005,Black,Divorced,0
79.19301628134822,Black,Divorced,1
52.43273012782455,White,Divorced,1
44.37312655174475,White,Divorced,1
60.9414255484687,Asian,Divorced,1
64.83835716474414,Asian,Married,1
69.312919315145,White,Single,1
61.413652507929825,Hispanic,Married,1
50.884160917661134,Asian,Married,0
40.29434547141149,White,Divorced,1
43.40660999666633,Other,Married,0
52.78254723340505,Hispanic,Single,1
67.44755976331233,Black,Single,1
51.709597581189506,White,Divorced,1
61.805591569530996,White,Married,1
42.40385346440075,Asian,Single,0
34.1859327931181,White,Divorced,0
33.97118168022775,Asian,Divorced,0
34.88545124353123,White,Divorced,0
82.69027692207557,Black,Married,0
61.62393677614993,Asian,Married,1
41.51021209848294,Asian,Married,1
51.86273226970366,Other,Married,1
44.993866322938494,Hispanic,Married,0
47.78815216756053,Asian,Single,0
50.183320014118706,Other,Single,1
42.322026041725856,Asian,Single,1
52.021849394298485,Other,Married,1
52.15651952852146,Black,Divorced,1
30.41812858536863,Asian,Married,1
62.324096276651225,Black,Single,0
41.14822214383746,White,Divorced,0
23.17815876250339,Black,Single,1
79.19323060948497,Black,Married,0
23.722090173393642,Hispanic,Single,0
44.693414810961094,White,Single,1
34.294136961312546,Asian,Single,1
37.00694385276733,Hispanic,Single,0
62.466712372581625,Hispanic,Divorced,1
51.55331131382652,Other,Married,1
49.66845179378194,Hispanic,Divorced,1
50.1230589860309,Other,Divorced,1
53.24079904308292,Other,Single,1
74.90604212678637,Asian,Married,0
46.045616804450084,Hispanic,Single,0
34.30068873993115,Asian,Divorced,0
59.782686854512875,Other,Married,1
63.771034196401075,Other,Single,0
69.37293431950705,White,Married,1
44.57715052358591,Hispanic,Single,0
55.83477277013857,Hispanic,Married,1
48.742827650041534,White,Married,0
44.308127377570905,Hispanic,Married,0
26.211464723901344,White,Divorced,0
63.43359475858756,White,Divorced,1
52.063209429547655,Hispanic,Divorced,0
66.27649690779003,Hispanic,Single,0
23.417374966414304,White,Married,1
35.48974840772645,White,Married,0
51.125234522411866,Asian,Divorced,1
49.37098245747205,Asian,Married,1
43.80781610816729,Asian,Married,0
46.701417303087375,Black,Married,0
61.391058710540634,Black,Divorced,1
58.05309398147643,Black,Divorced,1
61.390256972829235,Other,Single,1
81.55318542483906,Other,Single,1
59.18721411437021,Asian,Single,1
33.82913837102411,Asian,Divorced,0
59.10979399398365,Hispanic,Single,0
90.53833952119871,Hispanic,Married,1
46.21680203677097,Asian,Divorced,0
55.11515035136712,Hispanic,Married,0
69.6921400349681,White,Married,1
68.88075123602874,Asian,Divorced,1
49.10319699227878,Other,Single,0
48.06198333532518,Hispanic,Single,0
33.51190275755836,Asian,Single,1
73.47606750259109,Hispanic,Single,1
20.6412393231053,Other,Divorced,0
50.11657770597321,Hispanic,Single,1
57.26257300519615,Asian,Married,1
64.54382675522412,Black,Single,0
86.48196873726653,Other,Single,1
46.56452235088159,White,Single,1
43.50752490257949,Black,Married,0
68.96184774683837,Asian,Married,0
57.36404199805421,Black,Divorced,1
65.1598209531187,Hispanic,Married,1
44.644464491384994,Other,Single,0
59.11790173050879,Other,Married,1
38.37960523076518,Hispanic,Divorced,0
60.30116237947284,White,Single,1
28.121525684901005,Black,Divorced,1
38.34382942235763,Asian,Divorced,0
31.28329633928044,Hispanic,Single,0
64.27230548934229,Black,Married,1
67.26448615099154,Black,Single,1
74.62461900168627,Other,Single,1
55.04777907576456,Black,Divorced,1
63.194290060421984,Other,Single,0
50.32858744685562,Asian,Single,1
71.79578047990226,White,Single,1
62.28543070742494,White,Married,1
44.3623129521513,Other,Divorced,1
56.17463007044738,Other,Married,1
66.55041860166827,White,Single,1
31.25710631949534,Asian,Divorced,1
48.11933690209196,Asian,Single,0
80.80262904722744,Hispanic,Divorced,0
73.5120782565655,Other,Divorced,1
48.166433786412234,Asian,Married,1
54.2195988668009,White,Married,1
33.93021101460145,Hispanic,Married,1
30.124180651109082,Asian,Single,0
28.173819159321468,Hispanic,Single,0
65.63175247589989,Other,Single,0
64.92528246826828,Hispanic,Married,1
56.210357619678426,Other,Divorced,1
16.91229967337437,Black,Divorced,0
45.26232436502494,Asian,Single,0
36.66058475248212,Other,Divorced,1
38.755431696595146,Asian,Married,1
44.16417013589537,Asian,Single,0
52.73915983967017,Other,Married,1
62.487197034605416,Asian,Single,0
27.49440049321016,Black,Divorced,0
45.42853614410968,Black,Single,0
58.801688795822614,Asian,Married,1
39.59801575863767,Asian,Married,0
63.835069503033985,Other,Divorced,0
50.48864891128808,White,Divorced,1
64.33291269283737,White,Married,1
36.03352424870389,Other,Single,0
30.705989561277008,Other,Divorced,1
44.56903312786849,Asian,Married,1
48.17264218831096,Asian,Single,0
53.28049419054478,Asian,Married,1
39.8424124946482,White,Divorced,1
54.402634633415374,Asian,Divorced,1
49.26150262264212,Hispanic,Single,1
46.82866338893546,White,Single,1
52.72490919034525,White,Married,1
25.49840369903194,Black,Single,0
33.02314371932833,Asian,Divorced,1
52.06658670307967,White,Married,1
38.95190771547405,Hispanic,Married,1
44.49474680883612,Hispanic,Single,0
47.302854365194705,Black,Married,0
50.65264497722133,Hispanic,Single,0
40.06334443160586,Hispanic,Married,0
50.86347827682399,Asian,Single,1
53.74702486380614,Hispanic,Divorced,0
71.34086132753653,White,Single,1
38.45962889734978,Asian,Married,0
52.33972719454116,Other,Divorced,0
63.744378177348935,Hispanic,Married,1
43.908051953741754,Asian,Single,0
26.480436088130073,White,Single,0
55.24482639912061,White,Single,1
56.274284710559,Black,Married,0
63.88940040342699,Black,Divorced,1
60.34035740292431,Hispanic,Divorced,0
43.77109251938938,Black,Single,0
34.16909156623301,Hispanic,Married,0
52.04977309983596,Black,Divorced,1
15.345196075409666,Black,Single,1
77.47125929112761,Asian,Single,1
53.122786683348025,Asian,Married,1
67.83457810397205,Black,Divorced,1
44.460603594476204,White,Divorced,0
32.951522761069846,Black,Single,0
48.08744583718444,Other,Single,1
37.783392958193375,Hispanic,Single,0
69.34823609974347,Other,Divorced,1
72.9348601889451,Hispanic,Single,0
54.19333180988751,Other,Single,1
55.50720419926747,Hispanic,Married,0
28.193351075878645,White,Married,1
62.420667179778455,Asian,Single,1
14.984609250772184,Black,Married,0
29.695906054057097,Other,Married,1
29.840452678992463,Asian,Divorced,0
47.24337090430053,Black,Single,0
30.16041820329915,White,Divorced,1
45.763982860080795,White,Married,1
38.93420339385585,Black,Divorced,0
18.90867404048492,Black,Married,1
68.52383639044398,Hispanic,Single,1
51.99107319885153,Asian,Divorced,1
28.465863071754335,Black,Single,0
54.84443607385877,White,Single,1
45.47709911263648,Other,Divorced,0
42.337129680076345,Other,Single,0
45.383873632914046,Black,Divorced,0
46.13467243501898,Black,Single,1
75.73196242214478,Hispanic,Single,1
67.92597159423673,White,Divorced,1
68.5578631133275,Asian,Divorced,1
30.371733511275625,Hispanic,Divorced,0
71.46234622446404,Asian,Married,1
37.76425101272769,Asian,Divorced,0
47.681604525891736,Hispanic,Single,0
63.600704847781,Black,Single,0
55.41663754624763,White,Single,0
39.678945109040825,Black,Divorced,0
79.39254228920882,Hispanic,Single,0
38.449907083333315,Asian,Single,1
17.88609369565916,Hispanic,Single,1
48.639006730104875,Other,Single,0
74.88709458529529,Other,Single,0
70.01216320438478,Other,Divorced,1
67.09283590690123,Other,Divorced,1
45.67478859185155,White,Single,0
48.674330992604446,White,Single,1
48.25855282617619,White,Divorced,1
36.15843295344124,Asian,Single,1
49.739109636191124,Asian,Married,1
60.110318633688294,Hispanic,Single,0
52.94478210205736,Hispanic,Single,1
52.22078107459787,White,Divorced,1
58.605964999970674,White,Single,1
51.30026626992744,Hispanic,Divorced,0
23.944497928595613,Other,Divorced,0
43.71859434866437,Other,Single,0
69.55952177327035,Hispanic,Single,0
65.4300649258314,Black,Single,0
63.370698254675744,Black,Divorced,0
65.19136118710742,Other,Single,1
42.00694078457936,Other,Single,0
67.15884103236702,White,Married,1
40.88757025866282,Other,Single,0
36.08522869180533,Asian,Single,0
60.46291429018111,Other,Divorced,0
58.66554064914496,Black,Married,0
66.32056203223522,Asian,Single,1
26.479958675061535,Hispanic,Divorced,0
34.644784209374905,Black,Single,0
71.93709788854636,Hispanic,Married,1
27.089525736948755,White,Single,0
49.62378166891708,Black,Married,0
50.86230578138962,Hispanic,Married,0
44.545509186458744,Black,Single,0
75.33469431411608,Hispanic,Married,1
20.481596769619475,Other,Single,1
40.52195956018117,Other,Single,1
55.20148190184975,White,Single,1
65.92829113061177,White,Single,1
40.42557931203443,White,Divorced,0
66.3934055467356,Asian,Married,1
65.19240397800966,Other,Single,1
27.586134504693884,Hispanic,Divorced,0
37.26983704751154,White,Married,1
56.02368822210298,Hispanic,Divorced,0
54.24903852062573,Other,Single,0
59.94074579908817,Hispanic,Single,1
37.67427075211637,Asian,Divorced,1
41.58305193278199,Other,Divorced,0
46.01377063327941,Other,Single,0
62.112199060238446,Black,Married,0
39.746066574257796,Hispanic,Single,1
28.201771361335037,Black,Divorced,0
41.109892501305886,White,Divorced,0
43.229879563022145,White,Single,1
52.79473764385252,Other,Divorced,0
51.866374771267814,Other,Married,1
54.6224654527556,White,Divorced,1
30.045976104735324,Hispanic,Divorced,1
71.1942525763156,Asian,Divorced,1
51.510802273487045,Hispanic,Married,1
41.294950448065016,Black,Divorced,0
24.059466143067613,Other,Single,1
42.016637368209004,Hispanic,Divorced,0
62.932548696203966,Other,Single,1
75.24841366956758,Black,Divorced,0
60.59365321667451,Other,Divorced,0
44.0949629305053,Hispanic,Married,0
51.488748683247735,White,Married,1
35.46891207455683,Asian,Married,0
68.63015075123782,Black,Single,0
45.706587832613884,Asian,Married,1
55.666857214819366,White,Divorced,1
42.726231062949836,Other,Divorced,1
32.96519458203495,White,Married,1
44.57647247699251,Asian,Divorced,0
50.09450460288201,Other,Single,1
43.79890258398458,Other,Married,1
56.36688669910832,Black,Single,1
39.46113766358726,Black,Single,0
65.67712852692479,Other,Divorced,1
71.68597196333167,Asian,Single,1
43.84401061865021,Asian,Single,1
71.81803124322646,Hispanic,Single,0
51.36820054608809,Other,Divorced,1
56.5345780749195,Other,Single,0
35.19751260960178,Black,Married,0
76.77802377302847,Other,Single,1
39.632852293043875,Asian,Married,0
56.50916303834852,White,Married,1
76.15747660860096,Other,Single,1
34.771798000564345,Asian,Divorced,1
40.344486349369156,White,Single,1
49.81482820172518,Other,Divorced,0
46.991531281022205,Other,Divorced,0
46.79283354601086,White,Divorced,1
66.69384046220544,Other,Divorced,1
68.29047304708196,Black,Divorced,1
61.26065244152729,Other,Single,0
21.168828302114665,Black,Divorced,0
47.9491440238417,White,Divorced,0
33.911029681692696,Hispanic,Single,0
58.15546972492799,Hispanic,Single,0
55.01315108200625,Asian,Single,1
84.27357908547891,Other,Single,1
56.74946694205912,Black,Single,1
38.36290763831782,Other,Divorced,0
34.531776490075266,Hispanic,Single,0
26.04715826390187,Other,Single,0
36.963399586796,Hispanic,Divorced,0
52.41961452014522,Other,Single,1
37.625066219707875,Black,Married,0
50.07733253092695,Other,Divorced,1
58.55918466509241,Asian,Married,1
18.422351192381814,Other,Divorced,0
66.16082028611939,White,Divorced,1
39.239979711827544,Hispanic,Married,0
54.27348503474124,White,Divorced,1
30.472027068866097,Asian,Single,1
48.378110986313985,Asian,Divorced,1
68.15037797581931,White,Single,1
45.14974463761967,Asian,Married,0
47.34281689455323,Asian,Married,0
63.122106611095276,White,Single,1
70.46758881614352,Hispanic,Single,0
47.344010075436586,Asian,Married,1
28.800846914987467,Hispanic,Single,0
46.87390819283225,Hispanic,Single,0
55.2789288629209,Asian,Married,1
47.10886866894019,Black,Divorced,0
61.86593771172278,Asian,Single,0
45.87156451929074,Hispanic,Divorced,0
38.966216698838736,White,Married,1
64.23648773602892,Black,Divorced,0
56.65131028143628,Hispanic,Married,0
61.46936889879681,Asian,Single,1
66.08052407906148,Asian,Married,1
49.761310887499825,Asian,Single,1
28.500563639045804,Hispanic,Divorced,0
15.69982768621754,White,Married,1
34.03659856071032,Asian,Married,1
42.58724162012725,Asian,Married,0
48.480613056298644,Other,Divorced,1
59.55556872578156,Asian,Divorced,0
68.43604730556444,Hispanic,Divorced,0
53.84008402379571,Hispanic,Divorced,0
53.30468974778861,Black,Divorced,1
48.71068043413528,Black,Single,0
43.38193152739721,Hispanic,Married,0
61.24589236998082,Other,Divorced,1
42.7347718155325,White,Married,1
48.6297045137892,White,Divorced,0
39.94223392010003,Asian,Divorced,0
84.76518095170164,Asian,Married,1
31.90719677131568,Black,Divorced,1
45.367773892023294,Black,Single,0
44.93986433938355,Other,Divorced,0
39.04450884600451,Asian,Single,1
36.33189471857253,White,Married,1
23.271410943553622,Hispanic,Married,1
56.83555152610827,White,Single,1
44.943288880850595,White,Married,1
65.99712037146796,Black,Married,0
39.05003694780128,Other,Single,1
39.79217094538207,Other,Divorced,0
43.17917601777738,Hispanic,Divorced,0
51.86394191947186,Other,Single,0
44.46955212074134,Hispanic,Married,1
46.15439290561917,Asian,Married,1
12.71026115592115,Black,Single,0
46.425771880138974,Other,Single,0
20.3073261241798,Hispanic,Single,0
15.367870602734547,Other,Married,0
74.20297453282515,White,Single,0
42.666307451842705,Black,Married,1
43.77497281960363,Black,Single,0
44.35527819266933,Other,Divorced,1
82.6824888302569,Other,Divorced,1
32.18506807940692,Asian,Married,1
44.54479854462508,White,Divorced,0
63.047095151230444,Asian,Divorced,1
66.60508942647049,Hispanic,Divorced,0
53.609564772177,Other,Single,1
54.3226186651849,Other,Single,0
55.892311532432245,Other,Single,1
34.74511277204435,Black,Married,0
68.15244337712397,Asian,Married,0
48.6021535837006,Other,Single,0
4.781442560904376,White,Divorced,1
31.752263770198883,Black,Divorced,0
73.2752869169672,Hispanic,Divorced,1
75.41422970428555,White,Divorced,0
63.401039495073576,Other,Married,0
31.256819566093085,Hispanic,Single,0
74.54022143382326,Other,Married,0
39.83077244879839,Black,Single,0
53.013295939013325,White,Divorced,1
73.08906206048901,Hispanic,Divorced,1
38.59148244455951,Black,Single,1
38.95997131983523,Asian,Single,0
64.57585638567224,Asian,Single,1
58.076758200226884,Asian,Divorced,1
38.28276107356506,Black,Married,1
72.58257873166897,Asian,Single,1
79.43134515935526,Asian,Single,1
55.337855942694745,Black,Divorced,1
31.410621938115643,Other,Single,0
46.733674946993794,Hispanic,Single,0
48.14883344060501,White,Divorced,1
54.15099389429528,Black,Single,0
35.648613083673624,Asian,Divorced,0
45.72537045003908,Asian,Married,1
43.88193818401262,Other,Married,1
65.05719652863367,Hispanic,Single,0
8.163452690187027,Black,Divorced,1
55.39211038092895,Hispanic,Single,1
48.59649505207653,Other,Single,0
72.7052937825475,Asian,Married,1
36.094706364827196,White,Single,1
38.439707929589,White,Single,0
55.58160940922903,White,Single,1
61.523381971428734,Asian,Married,1
41.63970805251686,Black,Single,0
55.218518365954665,Hispanic,Divorced,0
55.83621754132323,White,Divorced,1
40.228494163771174,White,Married,1
58.368213517005266,White,Married,1
71.93157601667943,Hispanic,Married,0
33.7681651792831,Asian,Married,1
51.880515264599246,Black,Single,0
